Date,AAPL_Close,AMZN_Close,GOOGL_Close,MSFT_Close,TSLA_Close,AAPL_Volume,AMZN_Volume,GOOGL_Volume,MSFT_Volume,TSLA_Volume
2015-02-27,3.387467282606249,2.99613216459521,3.364552064334765,3.6543904638630176,2.6780032629774055,19.32917798935135,17.740370831938808,18.03983021124341,17.33619917473829,17.879937020571926
2015-03-02,3.392194472753347,3.0097831434189075,3.3855892988333136,3.6550566596812284,2.650091412834505,19.075018491971562,17.57167478225703,17.735620793413947,17.278868667302433,18.5932170896768
2015-03-03,3.394213645512169,3.00719133043904,3.391903687897827,3.641647180721683,2.6605392114972846,18.83454515230453,17.47727574527377,17.737998633031975,17.273359219340048,18.01247941079242
2015-03-04,3.3880686811901755,3.002509241919498,3.3911353832991753,3.6366848828230394,2.6738727693004156,18.65705795089702,17.626209357532012,17.452148926573262,17.063894737199604,17.96386972428292
2015-03-05,3.3719278353217534,3.015118170550869,3.3963017787118077,3.6378148146452545,2.6655137399692133,19.236348170736512,17.802084313219925,17.396749148402012,16.95938266808265,18.108091049464004
2015-03-06,3.3733783104803274,2.995957220022877,3.3820209887517594,3.6207299902102372,2.6337097010082595,19.490099007273084,17.777085361254784,17.442301846366192,17.40591686285587,18.42751733114322
2015-03-09,3.377489188343451,2.9921257526919125,3.3840424188448592,3.6319251169723303,2.6192432649738353,19.685129455978515,17.64909625470938,16.97157441301367,17.28461580937849,18.431130959743225
2015-03-10,3.3573071120187348,2.9691572708525964,3.359770455481742,3.613119454591568,2.6165195165242725,19.43383100386168,17.949396310827414,17.506388039690982,17.48315874025525,18.24269578252161
2015-03-11,3.339553835958408,2.9610632128737238,3.3525721514001443,3.611961254925069,2.6330392836055143,19.435026978327087,17.725571660118156,17.517404973832438,17.287952083984766,18.127966042373114
2015-03-12,3.356842054034089,2.9812275819325054,3.3620437591537544,3.58945876022601,2.620165709682843,19.080533779707032,17.844427332657514,17.387912402107826,17.909730129041975,17.946500420450086
2015-03-13,3.3501500046213177,2.9719005059216843,3.347889773636495,3.5979569978192476,2.6084999352051965,19.149721961370375,17.77124420096317,17.383013054137873,17.876086335558828,18.216291488764437
2015-03-16,3.3607121364149095,2.9789675039461274,3.362851977046331,3.6021788226278715,2.6423851504862212,18.78182608774724,17.667401341577204,17.422529012730514,17.378642560115605,18.251457046471437
2015-03-17,3.3767293357457717,2.975325498037744,3.355900910975252,3.605450346919494,2.6377708131900754,19.13408339533781,17.522720993308834,17.17907533276453,17.270987801444996,18.111591170683543
2015-03-18,3.3875423724764517,2.9835078573866216,3.3705910287743976,3.6239410727694894,2.6658847165023536,19.38035122434339,17.787348464532357,17.380073205880194,17.604117715695242,18.09652140551899
2015-03-19,3.380220523203622,2.9786878723150876,3.3663350514352417,3.6191204206041365,2.642147767402725,19.026296417733178,17.4613259487073,17.02069309625197,17.338308892567266,18.660705018740696
2015-03-20,3.368024237581614,2.9919501057519557,3.368525050970304,3.632606544221373,2.6536174403075656,19.43148279480831,18.13661879095389,17.60694662296648,18.090849421566418,17.97505749904664
2015-03-23,3.378020748338723,2.9834319737550032,3.3692425864222186,3.632152344630841,2.660865450371293,18.8317222815029,17.61740617087532,17.224477709966134,17.083028002636407,17.49115281062932
2015-03-24,3.3740647403051303,2.980847046121497,3.389814507926107,3.633060739292495,2.6705559935062766,18.693522245368886,17.612436938600982,18.186931159484214,17.054710481981708,17.818260547290638
2015-03-25,3.348509077085405,2.972872996580681,3.3720226920667007,3.599835240883205,2.6357183973655802,19.14639579205989,18.043657324054887,17.787122373647115,17.58757932552967,18.269346107018446
2015-03-26,3.3552118136484763,2.963596419281028,3.3662836338656756,3.5939528257748607,2.6169577985271624,19.064068195716967,17.886245271612086,17.724368580112664,17.439734177393007,17.941353803395618
2015-03-27,3.347491964886036,2.9718493268396187,3.3557970610260273,3.588273551761216,2.5902671416039684,18.87927453409324,17.77051644072283,17.357976022564557,17.353607848258502,18.67589257525949
2015-03-30,3.371622255561995,2.9821149683140096,3.3619920543361497,3.588035497518636,2.6177364384250312,19.05407155596739,17.410573743332876,17.025870263406237,17.372277640738016,18.835056044797817
2015-03-31,3.356686787215127,2.975784612394962,3.3508514902304016,3.5808888518134423,2.6089417453983126,18.941629362872106,17.729970611377155,17.368913901142808,17.367630586385115,18.13830458355354
2015-04-01,3.3552894980980756,2.9710809351362433,3.34174694135154,3.5823224212858946,2.603133998953961,18.906099946577267,17.71063154565798,17.476556246854393,17.422781314298636,17.857139780083205
2015-04-02,3.3635664634817544,2.976167079158477,3.32728290353265,3.572002856425974,2.619825916763013,18.67439540824963,17.440011504804406,17.681699047986644,17.43951812871496,18.135076524601207
2015-04-06,3.3790834114110004,2.988304721599711,3.33197396689595,3.6019448883055554,2.6769034694817853,18.817952383753518,17.92661392039101,17.33354240701563,17.484791739400205,19.045747142302588
2015-04-07,3.3688676305174914,2.9816587517952944,3.333585838503835,3.6014764391093665,2.6775910067264266,18.757504354548796,17.481581898328958,17.123056420150874,17.17621231545269,17.993253744314
2015-04-08,3.365720896265832,2.9987277559107772,3.3406051921938302,3.598896455978976,2.6976407054516396,18.821580787993327,17.780657200679947,17.161406659069975,17.024473451679928,18.3646023455093
2015-04-09,3.3730731737027053,3.0045433441012808,3.3391629790031194,3.6003042509481076,2.7084500921434294,18.682552587200426,17.68349809870305,17.29261907795559,17.06293111768338,17.858614473535717
2015-04-10,3.377185238437889,3.002335409529198,3.3400778274414575,3.6059166278185977,2.7120422502347417,18.895373368904995,17.75650969105773,17.077599155563597,17.14850050959956,17.926638504609997
2015-04-13,3.3752834555508144,3.0016149382290753,3.340253601546573,3.6068489519508735,2.7070719522853564,18.79541444945849,17.45019780938697,17.193985086618596,17.22588903079621,17.84750089617839
2015-04-14,3.3710872825666165,3.0084264007852988,3.324554237379163,3.60428312175635,2.6966971006592564,18.441447621895705,17.760426626047288,17.67003158230471,17.003696262091413,17.63080239646393
2015-04-15,3.3747505034207426,3.004320320997139,3.326801886723016,3.6184298404285027,2.6983589474542806,18.568079546786553,17.47041951837091,17.66484934330884,17.123993092364458,17.19262017824335
2015-04-16,3.370092692159215,3.0107194056170106,3.331211310271644,3.6161242851934285,2.6932748974531537,18.54710192759418,17.543803038468884,17.272521035969504,16.929456929809355,17.029836085916084
2015-04-17,3.3591657809488304,2.984570202675774,3.311901514665015,3.6035822152264125,2.6936808041625033,19.152221377310852,18.156637083087833,17.712095020014395,17.562366448191135,17.427738450048484
2015-04-20,3.380977663764191,3.019229054681942,3.3330015323167657,3.633287507443502,2.6868038632424796,19.053107178388583,18.42389558082221,17.466376595848622,17.645405537954357,17.463294568715895
2015-04-21,3.3757404742729222,3.0232988020139913,3.3301462716285624,3.627142485916632,2.7054245341533236,18.681046096541387,18.34671123451993,17.187210503168632,17.074137762849492,17.75684963714866
2015-04-22,3.3886699114505543,3.0199369510803917,3.3412025587341776,3.635100810136707,2.749149439901562,18.830257394739554,18.05675099026277,17.275165540638607,17.036955120798357,18.585728980554393
2015-04-23,3.3965269666800304,3.020400509001301,3.3556411660653804,3.64299629916619,2.745560014742276,19.02545344255344,18.888181249245648,18.17457559379115,17.650857703188343,18.007707535466924
2015-04-24,3.4010633496496676,3.1465201265877605,3.3833016417650437,3.7399292696517965,2.7448320628440253,18.99787596703359,19.65480829232872,18.33912356754978,18.69020165381734,17.410546284007754
2015-04-27,3.418495331039347,3.132358849124021,3.3705227188900553,3.7431872233448913,2.79951465875846,19.77604362371266,18.503347706792713,17.688002422861548,17.897245974649355,18.98080497974912
2015-04-28,3.4031385759553094,3.111980793684744,3.3675333653334687,3.765897025346409,2.795165231819609,19.98028955480842,18.23205939708572,17.431227773346855,17.921961557314194,18.329453229715632
2015-04-29,3.3888201625517125,3.1121143344068187,3.3624220089866568,3.7639078976716043,2.803158354940916,19.35104951753198,18.098186374187488,17.33069120231757,17.68263244805957,17.893751161375054
2015-04-30,3.3622558399454308,3.095079778830881,3.340482176551334,3.755510173086576,2.7769541607590176,19.6229969799263,18.105394504780442,17.67075157046194,17.985665824012244,17.88758396558216
2015-05-01,3.3911458513067765,3.0975439714480193,3.3446743393741905,3.7559119397233705,2.776871252341169,19.271047039018008,18.082631278158896,17.414793505609776,17.477463243744474,18.1878087872827
2015-05-04,3.3892705230858615,3.0979278051556816,3.3476106332235007,3.747446511952368,2.79528748331708,19.133401118627965,17.631198880964458,17.378259763294746,17.343032202337557,18.012998194136543
2015-05-05,3.3672571561008526,3.093743336351569,3.330359424717412,3.7344079156369974,2.80517689567874,19.09914871516719,17.860804939715635,17.16639665413834,17.734890454979382,18.28088406247381
2015-05-06,3.36117566317874,3.088994900538666,3.316124833822359,3.7069660343187625,2.794961601535038,19.480427459864043,17.748316122163587,17.479943644791977,17.775046741133064,18.18576189767553
2015-05-07,3.3671282981273207,3.1065578224967467,3.328582169362161,3.715779362006823,2.8205849326278054,18.984650473996428,17.82868123547326,17.276359570593694,17.31116020607376,18.77019965142847
2015-05-08,3.385156142233069,3.1216818604416727,3.340798635937494,3.737479319445039,2.8198300785685797,19.21909564036437,17.878983473708505,17.155754132384416,17.381230389070392,18.064334331755457
2015-05-11,3.375265642856385,3.1198286678974645,3.335212774212954,3.729679964028399,2.8312113180018037,18.940326561196883,17.68408313840664,16.900077590968596,17.018639082371713,18.259155450046965
2015-05-12,3.371819220172976,3.1157794372521943,3.3226772262637008,3.7292676997936063,2.851630928698538,19.07633372527576,17.477943387733212,17.378883505181552,17.214315112430807,18.374123595247095
2015-05-13,3.372892676160742,3.1065354571667636,3.3240361251717707,3.735022896903824,2.8456068087707105,18.74837745229812,17.502538323761073,17.0034322487681,17.347285837476043,18.217376596218863
2015-05-14,3.395174246087095,3.1185691976827963,3.34123766300602,3.7571154703495053,2.849163843769512,19.012979442083385,17.447025721164678,17.27296227268626,17.311439194310182,17.586856725628078
2015-05-15,3.3938243046855954,3.104586644253541,3.336466445638159,3.748660178186406,2.867292614912292,18.844849843397434,18.255876864767735,17.32526337608508,17.170409204269156,18.033752771567116
2015-05-18,3.4044250594557175,3.1028811500021725,3.3367841781928305,3.742780220266422,2.8669514113715278,19.131331838260362,17.682619896887662,17.100398854670814,16.999235816980477,17.733475892729555
2015-05-19,3.403533441841173,3.0949213170651064,3.3413782702642254,3.740321129216157,2.8608285014847787,19.000282901405974,17.713110063017258,17.668335444886164,17.168035803491414,17.824896199103723
2015-05-20,3.4034589723207076,3.0997769595931723,3.347034399841363,3.740321129216157,2.850128352646461,18.797880806088642,17.59797144846634,17.244323139084823,17.036300589569198,17.84680883622001
2015-05-21,3.4132962750604294,3.1171309471170243,3.354515313034647,3.7370328152546195,2.8550131805606735,18.883921563111123,18.22743575511582,17.34685865335691,16.925049125966147,17.201898857803364
2015-05-22,3.4217249873663524,3.1082347356745927,3.3505382636051024,3.7262707046335466,2.863076678772792,19.021624917941633,17.514637353274885,17.004586792803877,17.062802824090237,17.32246340728045
2015-05-26,3.4001833025942627,3.1033976508889656,3.337701136718943,3.7197991583140704,2.8620484994120705,19.460216548694923,17.61959196404655,17.439157943825762,17.202673279578146,17.775952249048444
2015-05-27,3.4180691347559162,3.116665858591651,3.350068306545844,3.740936650189134,2.861934143523667,19.0268136438821,17.61373759132396,17.366391542620264,17.123700476533777,17.749745071318305
2015-05-28,3.416162811315845,3.1058639228761584,3.3499464495943116,3.737650181303642,2.8771363532369407,18.627151684513816,17.459601855433235,16.97438161136911,16.77477078930551,17.81754794517955
2015-05-29,3.405092918858828,3.111802739949151,3.334399569253104,3.725437671936633,2.8746939064271877,19.13136328251446,17.915207454190682,17.58702936861609,17.413359688111093,17.855742082125786
2015-06-01,3.4070205051005544,3.1155576456420118,3.3412552821856787,3.733113954368565,2.869601948807203,18.671059631418068,17.62363866208588,17.31836162346434,17.17718028070345,17.44188943957858
2015-06-02,3.4027153050627628,3.115712871100111,3.3495459100654315,3.726686318093483,2.8654337824889033,18.718340877070858,17.323407588245338,17.27629676244315,16.883484466719576,17.281933755772666
2015-06-03,3.4039046917787688,3.1280535679833714,3.351877282408934,3.72522939725164,2.8678609927714818,18.635259731874,17.814774932265223,17.100548622525306,17.147793672192957,17.101016502551886
2015-06-04,3.3982423515231117,3.11524712242228,3.3456016374603017,3.7149706169663173,2.856163646118089,18.851166222314603,17.731844278893476,17.106372141826863,17.13858425888673,17.42111712005535
2015-06-05,3.392923244799628,3.106714451151908,3.34181711045506,3.7103296263553514,2.8684290477607837,18.77490308972955,17.457246018476216,17.00992978338881,17.05175864742361,17.629479644977476
2015-06-08,3.3865177634917134,3.0989654937902555,3.3311403929816996,3.701623204793209,2.8951381827849962,19.165942086645728,17.587121432690633,17.12371510935906,16.912065109937767,18.136392917856753
2015-06-09,3.3836408148299424,3.103420086506451,3.3287957244216915,3.6999157606096276,2.8940686690447976,19.22850213722689,17.639226824146885,17.21724116410365,17.010343699992,17.4833323730842
2015-06-10,3.3946494889527643,3.1152249505916068,3.3471916422382235,3.7202177468688085,2.8743176401778303,18.867602531525677,17.58702936861609,17.227186216899938,17.16251222676813,17.763238507311694
2015-06-11,3.392472410207792,3.12009364410843,3.342712009274893,3.7166524770389304,2.876986338259323,18.768259651094827,17.88368226299099,17.068671899450848,17.12414668140605,17.23851838650447
2015-06-12,3.381743437007838,3.113337528515745,3.3381946137029663,3.706728863973423,2.8742800596063995,18.809642423219053,17.531226690369778,17.052933359384014,16.99068528934818,16.875836085532963
2015-06-15,3.379842517249018,3.099348782361834,3.3302884469861675,3.6962773304501426,2.873112528094753,18.985742254132287,17.52957033498686,17.116887641176632,17.319700684325714,17.305725666438395
2015-06-16,3.3850042410826284,3.10740784633699,3.3336035930182866,3.703754123134265,2.883384415062464,18.651605153723313,17.64258553260282,17.297550358215165,17.113947780848946,17.20902856187286
2015-06-17,3.382730527930278,3.1086367222331384,3.336660759394309,3.706728863973423,2.910210674023244,18.695827585147665,17.593270497445957,17.0117317331842,17.172550562507826,18.230651571658054
2015-06-18,3.387122505835476,3.134167231004958,3.3534227367583984,3.7225177792896345,2.9155701189861145,18.768720115434206,18.02864507095577,17.533754644984672,17.301609623332887,17.546982462416235
2015-06-19,3.3774042245046276,3.124389318508098,3.355745098739458,3.7094836692563415,2.9178068164073663,19.20397754331586,18.314230757258656,17.8979512325498,17.97184353318534,17.42494090527215
2015-06-22,3.3850802268477396,3.1273963341801374,3.3594772452645527,3.7122309995972644,2.9079569024025513,18.729320665880042,17.41205542829371,17.363747711051065,16.82702272158298,18.0411245961885
2015-06-23,3.380679445034896,3.148431880157208,3.3658554025574645,3.705454937850074,2.9362299791604833,18.61192571010662,17.98835819708264,17.262191086080033,17.069618421018312,17.877021980314105
2015-06-24,3.388858397660301,3.1373186296692657,3.3575610451017917,3.699701818346244,2.9273463337285346,19.21423238368594,17.774722465273022,17.180182292850343,17.367736636847866,17.4041414359427
2015-06-25,3.384247040302668,3.135711547126953,3.3564891460711688,3.6999157606096276,2.9401842831003493,18.66560458139202,17.616602025031508,17.099574730287184,16.84157807982035,17.570599035586927
2015-06-26,3.378547993783035,3.1313552573166796,3.3479945820740253,3.6915489416010185,2.934175954872825,18.987511589220876,17.77613325227973,17.592309333011965,17.724234146297228,17.868616389538126
2015-06-29,3.3614854437517696,3.1132041510509207,3.327176038509063,3.672188871241296,2.9160395269529134,19.09691368689954,17.82400672122102,17.44665498791283,17.34427117065166,17.770276930094397
2015-06-30,3.3684377453545755,3.122563151463068,3.3250183604133805,3.6673449202181123,2.938315043893436,18.994384266410396,17.765561276742805,17.356759724051294,17.397511706270556,17.650728131748508
2015-07-01,3.3774042245046276,3.129804110398479,3.3308210664973266,3.6739442778644493,2.9414520317360706,18.610930795335964,17.497919146110195,17.24172573511147,17.159922432718634,17.266069400892054
2015-07-02,3.376182747242358,3.130503520238995,3.337965582888314,3.672847388749614,2.9789929123104266,18.505426231585886,17.10644658258789,17.152133897858008,16.895216311267227,18.492615293791143
2015-07-06,3.3728160202474498,3.1268482534190873,3.3349300041746,3.6726278664728182,2.977975588465296,18.536164257733727,17.45477953779642,17.058649674009303,16.952481986625074,17.939874997346315
2015-07-07,3.3704372921900294,3.1283382574795255,3.3426944157431104,3.6706498001668746,2.936972615835962,19.050819970126295,18.050833727921077,17.329381678359884,17.41106239320057,18.332685257431212
2015-07-08,3.3461756067788473,3.1128484473675027,3.3279773505711994,3.6693290418655566,2.890223609512253,19.30876293369336,17.67964501364652,17.135570224317465,17.49902316126349,18.35150750977247
2015-07-09,3.326301383674817,3.123223568434895,3.3332140777306023,3.675478000765017,2.9011285740226147,19.56611300644523,17.631639235006528,17.20887739410662,17.29443106684439,17.727763556941877
2015-07-10,3.351748898813002,3.1430957237211112,3.353301287907473,3.6774462595682467,2.905625199356384,19.318473441259066,17.68712816958204,17.586799171341305,17.052846972744295,17.483255774081904
2015-07-13,3.3702069380964765,3.1687817943717946,3.3800461166335456,3.6975629944351374,2.9165447413429093,18.926063588632413,18.186678461939753,17.548215515546264,17.15406277163072,17.608851396138345
2015-07-14,3.369822568626894,3.1895911686999727,3.400862649538838,3.6992745515066057,2.9290580913534825,18.660267568599398,18.366477968495037,18.13075617231107,16.945786879983743,17.169406701456342
2015-07-15,3.379081071411246,3.1805299181691336,3.400498539302796,3.702263004266098,2.920074421898927,18.717794208176272,17.90564629214928,17.54038439641773,17.097533974576102,17.22745006913551
2015-07-16,3.391870895509483,3.209794722907122,3.4295697638368785,3.7212640062961517,2.9327215154559876,18.791482637979875,18.221156070445012,18.539725214775878,17.084002910231646,17.003514760419513
2015-07-17,3.4001833025942627,3.224877750975768,3.5756737318277256,3.7204269754583668,2.9606576394980704,19.034020361273488,18.40702797763604,19.365216798355412,17.198784978650135,18.13381834880667
2015-07-20,3.4182891619714195,3.2349460320736623,3.5662092529850065,3.726686318093483,2.9865569699720784,19.27764940956615,18.36991363741949,18.444748781048258,17.237552540219706,18.128689413303402
2015-07-21,3.4085746209204046,3.2347491590059976,3.5697236280285853,3.73414690571486,2.933040901992828,19.542441692954124,17.968689921621642,18.141019763029796,17.571625697283896,18.333274754568052
2015-07-22,3.3668200635409273,3.235280522288851,3.569374078460956,3.6975629944351374,2.936937216524647,19.950647654091593,17.947439896565527,18.235555271859372,17.895627739280826,17.656574495922673
2015-07-23,3.3663571055364545,3.223226317828061,3.540481211606756,3.7096953423856207,2.934565847778899,19.13362075274087,19.049225406660327,18.149291893128012,17.33992804905399,17.324305980157398
2015-07-24,3.3612532827422705,3.31313092723354,3.5113361209979828,3.7060922912525927,2.9282026298202304,18.943331381838416,19.89815860227698,18.229786558956967,17.291605155007666,17.56613168035411
2015-07-27,3.347748670585967,3.3167463394949968,3.5165087191736673,3.693485851822802,2.8829740431824087,18.996293613546378,18.824945138158686,17.882518198239648,17.496897034707295,18.069888477373713
2015-07-28,3.3525314353938156,3.30694165747332,3.518555454530303,3.69327071924866,2.9260963507449977,18.716869538924357,18.473861265905178,17.352520091840304,17.351498152104675,17.88345982593929
2015-07-29,3.349476080353825,3.3123661957493264,3.5211557613105846,3.7134964211877226,2.922516175924263,18.813039004713417,18.133691777913498,17.419812062809356,17.52776226557315,17.549638220445352
2015-07-30,3.3446001318231713,3.3264019702357017,3.52573741289829,3.7258543669336492,2.9331118742091644,18.717172900888784,18.131156989979125,17.49449120514766,17.49882206478932,17.23386003121047
2015-07-31,3.3361287314242096,3.3253057986641563,3.5153730704970316,3.7221001525966293,2.9308381594155657,18.960327039356095,17.918352266965968,17.368627589699454,17.25597676059687,17.322238470830793
2015-08-03,3.3131275250916556,3.3232898630944554,3.5259710130543525,3.724396324655722,2.908684517562366,19.44995724877437,17.914577303109855,17.260661059054854,16.998796551642194,17.46102575228
2015-08-04,3.2817233160757397,3.317634572008496,3.520935585712889,3.7394998145745535,2.9313004565215115,20.02320360443014,17.887814006347593,17.080811886728547,17.324183247533945,17.379039379882528
2015-08-05,3.2880836085626037,3.326850923368673,3.5384067454961063,3.740321129216157,2.944895032641796,19.80007737282049,17.87229171693604,17.411397172665392,17.10985375344243,18.350413857681687
2015-08-06,3.2901763242943898,3.313203688640033,3.5338683171227454,3.7204269754583668,2.856968163295012,19.1702649718411,18.15162414871104,17.52075539075867,17.1248850421786,19.20621110209474
2015-08-07,3.293432342955563,3.3006770046785947,3.525489159944885,3.722935876863287,2.84300836890159,18.85687937505063,18.189807407173213,17.131295320306045,16.768491946634526,18.147571976490475
2015-08-10,3.3278411406566653,3.3032170013511957,3.5236614652211156,3.7351785180156307,2.8376739814058496,19.208257721438788,17.77285105719676,17.355251778095326,16.954472710166897,17.955282509577103
2015-08-11,3.2763673842994887,3.30955709656268,3.562640611240484,3.716022099346304,2.822846081987424,19.777369144293765,17.795790182578816,18.514899428292185,17.19095930380642,17.97397950870787
