Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,28.590911865234375,19.007999420166016,27.92053985595703,37.643959045410156,13.555999755859375,29.060527608136557,19.29949951171875,28.257494342129995,37.94442591620957,13.903332710266113,28.54194693309501,18.989500045776367,27.64263891703325,37.48085070398711,13.520000457763672,28.93366299411255,19.200000762939453,27.69821872620895,37.8843331970112,13.793333053588867,248059200,50646000,68328000,33807700,58231500
2015-03-02,28.731124877929688,19.283000946044922,28.53539276123047,37.66971206665039,13.155332565307617,28.995979705716593,19.295000076293945,28.583529115340724,37.93583600669916,13.555999755859375,28.555298738023403,18.974000930786133,27.946343342215318,37.38641503714484,13.055333137512207,28.766736353081935,19.042499542236328,28.137400825105498,37.48943065023445,13.513333320617676,192386800,42784000,50406000,31924000,118831500
2015-03-03,28.791217803955078,19.230499267578125,28.72248077392578,37.154632568359375,13.303999900817871,28.826829277853392,19.30500030517578,28.824707110269166,37.626794349225996,13.349332809448242,28.50855724854495,19.079999923706055,28.311087967098647,36.991524218937656,13.021332740783691,28.702192515306365,19.197500228881836,28.601394027793887,37.39500673174813,13.120667457580566,151265200,38930000,50526000,31748600,66484500
2015-03-04,28.608713150024414,19.13599967956543,28.69965362548828,36.96576690673828,13.496000289916992,28.835732063722944,19.395000457763672,28.863415296793082,37.09453560741752,13.501333236694336,28.559751615792635,19.109500885009766,28.411331465319172,36.8112418460773,13.147333145141602,28.73335331565114,19.285499572753906,28.63216277381895,36.9228407317045,13.283332824707031,126665200,45182000,37964000,25748700,63330000
2015-03-05,28.134639739990234,19.39150047302246,28.853490829467773,37.008689880371094,13.375332832336426,28.65544467672154,19.42099952697754,28.941326235746274,37.12029204102703,13.746000289916992,27.989971135993283,19.194499969482422,28.694690836125716,36.75973247383378,13.34333324432373,28.617608768951783,19.280500411987305,28.76366961872827,36.9743502501989,13.523332595825195,226068400,53870000,35918000,23193500,73155000
2015-03-06,28.176929473876953,19.004499435424805,28.43018913269043,36.36483383178711,12.925333023071289,28.7934381705221,19.350000381469727,28.920484069243443,37.0086871127329,13.383333206176758,28.101257649630615,18.944000244140625,28.388504276039424,36.184555699076,12.8100004196167,28.57754831021603,19.275999069213867,28.88177697278826,36.91425477422504,13.280667304992676,291368400,52540000,37592000,36248800,100686000
2015-03-09,28.297119140625,18.92799949645996,28.4897403717041,36.78548812866211,12.725333213806152,28.837957778090015,18.96649932861328,28.5567333544827,37.0258622818511,12.965999603271484,27.83418017642311,18.763999938964844,28.239133345815304,36.21889729047201,12.550000190734863,28.479623696005753,18.920000076293945,28.331932323146948,36.21889729047201,12.959333419799805,354114000,46228000,23478000,32108000,101050500
2015-03-10,27.711769104003906,18.475500106811523,27.782583236694336,36.081546783447266,12.687999725341797,28.3149244137179,18.888500213623047,28.27436801937036,36.66530751474769,12.899999618530273,27.553747014570217,18.458999633789062,27.781093410014712,36.081546783447266,12.506667137145996,28.13464600287989,18.872499465942383,28.21084688311271,36.3562573305524,12.564000129699707,275426400,62420000,40080000,39159700,83695500
2015-03-11,27.206539154052734,18.318500518798828,27.576141357421875,36.03862380981445,12.916000366210938,27.769632348191667,18.667499542236328,27.997457504550045,36.373427083822506,13.078666687011719,27.1776061090033,18.312999725341797,27.56224640540929,35.918438355022644,12.734000205993652,27.765181763587254,18.530500411987305,27.78009994390523,36.32192090308775,12.743332862854004,275756000,49902000,40524000,32215300,74623500
2015-03-12,27.69841957092285,18.711999893188477,27.84808921813965,35.21446990966797,12.73799991607666,27.79857558463012,18.774999618530273,27.881336774494798,35.75530738915668,12.963333129882812,27.070781670942825,18.375999450683594,27.568204348837554,35.07711472318896,12.649999618530273,27.222127064458164,18.44099998474121,27.714597335688122,35.48059701619866,12.916666984558105,193450800,56200000,35602000,59992500,62239500
2015-03-13,27.507009506225586,18.52899932861328,27.442649841308594,35.52354049682617,12.578666687011719,27.90985626880816,18.699499130249023,28.006391146895467,35.600803038697876,12.783332824707031,27.282218428274447,18.333999633789062,27.31015181762582,34.86251725521444,12.48799991607666,27.687289634604028,18.576000213623047,27.75181442062875,34.939779797086146,12.596667289733887,207309200,52234000,35428000,58007700,81514500
2015-03-16,27.80970001220703,18.667499542236328,27.871414184570312,35.678062438964844,13.046667098999023,27.80970001220703,18.69700050354004,27.976122314552086,35.746738428577004,13.060667037963867,27.346762707780687,18.336000442504883,27.359282919594186,35.437688288303356,12.653332710266113,27.57155378369179,18.518999099731445,27.63767986274413,35.60079990389643,12.800000190734863,143497200,47082000,36856000,35273500,84432000
2015-03-17,28.274866104125977,18.59600067138672,27.671422958374023,35.79825210571289,12.982000350952148,28.337184491538473,18.725000381469727,27.821785652820942,35.90985428617466,13.247332572937012,27.965498610864863,18.48200035095215,27.512622961063546,35.32609356887801,12.929332733154297,28.021140270775835,18.555500030517578,27.7051664906924,35.514955018727186,13.028667449951172,204092400,40740000,28892000,31673400,73411500
2015-03-18,28.5931339263916,18.756999969482422,28.095718383789062,36.485008239746094,13.380666732788086,28.746705437477463,18.79949951171875,28.113087075267696,36.768305169749894,13.392000198364258,28.12574436427423,18.334999084472656,27.467463944064626,35.48059899658239,12.87399959564209,28.265960723494878,18.49850082397461,27.67737806853234,35.56644476487109,12.997332572937012,261083600,53082000,35324000,44194800,72313500
2015-03-19,28.377248764038086,18.66200065612793,27.972150802612305,36.30474090576172,13.043333053588867,28.766740413740568,18.855499267578125,28.13541649704707,36.56228156165256,13.63933277130127,28.354992437950568,18.609500885009766,27.89523258478781,36.24464819521409,12.968667030334473,28.655457085254145,18.693500518798828,28.014331638642165,36.27898454780765,13.466667175292969,183238000,38314000,24660000,33879100,127128000
2015-03-20,28.02113151550293,18.92449951171875,28.035669326782227,36.81124496459961,13.20533275604248,28.57754624271078,18.9685001373291,28.14236325185742,36.897090772324994,13.265999794006348,27.856432729080634,18.79599952697754,28.01234700892189,36.476441729739896,13.041333198547363,28.544162615633958,18.81450080871582,28.123010649951073,36.536534450109194,13.16333293914795,274780400,75272000,44320000,71904500,64042500
2015-03-23,28.31269645690918,18.75550079345703,28.05651092529297,36.79407501220703,13.308667182922363,28.455138942422373,19.088499069213867,28.26841083558369,37.025862621978725,13.366666793823242,28.159124962383117,18.746999740600586,27.94187757170114,36.725395746434245,13.164667129516602,28.292666278344058,18.903499603271484,28.087774567181647,36.811244828650224,13.233332633972168,150838800,44786000,30234000,26246100,39474000
2015-03-24,28.196964263916016,18.704500198364258,28.660449981689453,36.82842254638672,13.447999954223633,28.497427148688423,18.761999130249023,28.875821743222122,37.060206931078575,13.586000442504883,28.168029517967973,18.613500595092773,28.191491553551952,36.699650532839385,13.316666603088379,28.31715043665406,18.699499130249023,28.213823808722918,36.72540362562552,13.438667297363281,131369200,44564000,79156000,25513300,54748500
2015-03-25,27.460269927978516,18.54800033569336,28.13740348815918,35.59220504760742,12.953332901000977,28.225899671022653,19.024999618530273,28.78600249236309,36.85415840078764,13.239333152770996,27.460269927978516,18.51449966430664,28.13740348815918,35.57503523551167,12.846667289733887,28.163581286923453,18.758499145507812,28.661939868423275,36.84557185733635,13.218000411987305,206620800,68590000,53070000,43469900,85956000
2015-03-26,27.65167236328125,18.36750030517578,27.970661163330078,35.377586364746094,12.694000244140625,27.794114843477228,18.56999969482422,28.146831748955687,35.72097604788596,12.986000061035156,27.286663295523013,18.282499313354492,27.706161082042534,35.12862900821003,12.646666526794434,27.322274764596163,18.47949981689453,28.020783324852605,35.38617290796829,12.928000450134277,190291600,58600000,49842000,37495600,61920000
2015-03-27,27.431337356567383,18.527999877929688,27.668445587158203,35.171573638916016,12.333333015441895,27.75405829330754,18.65850067138672,27.992001106815056,35.56646968947284,12.619333267211914,27.355665516853993,18.328500747680664,27.63767792160523,35.051388169164674,12.09333324432373,27.725125242484534,18.355499267578125,27.88083959269852,35.300342381588834,12.604666709899902,158184800,52196000,34552000,34401400,129073500
2015-03-30,28.1257381439209,18.72949981689453,27.84659767150879,35.1629638671875,12.704667091369629,28.13241486935259,18.805999755859375,27.897215809325353,35.66087851279622,12.816666603088379,27.598254760190876,18.577499389648438,27.630729931821506,35.1200409813124,12.119999885559082,27.60938376794248,18.5935001373291,27.802432925061265,35.28314925756029,12.390000343322754,188398800,36418000,24788000,35049700,151342500
2015-03-31,27.6939640045166,18.604999542236328,27.527013778686523,34.90544128417969,12.584667205810547,28.152450688573246,18.885000228881836,27.911606751548856,35.223074733283966,12.917332649230957,27.67838440937046,18.57550048828125,27.525523952048324,34.8024256499744,12.560667037963867,28.06342370286021,18.66200065612793,27.68779768680417,35.00845691838497,12.902000427246094,168362400,50122000,34932000,34887200,75399000
2015-04-01,27.653898239135742,18.51300048828125,27.26846694946289,34.95695114135742,12.505999565124512,27.847531779753435,18.658000946044922,27.71558720175403,34.99128750328273,12.819999694824219,27.3979463262866,18.41699981689453,27.096763958564374,34.604978051860996,12.403332710266113,27.780761124906427,18.604999542236328,27.533464889761103,34.853932231157486,12.579999923706055,162485600,49162000,38902000,36865300,56919000
2015-04-02,27.89204978942871,18.612499237060547,26.862533569335938,34.587799072265625,12.733332633972168,27.94546530476479,18.663999557495117,27.194524486830748,34.9741116961732,12.881999969482422,27.64055011075808,18.450000762939453,26.819358886342425,34.44185729220848,12.666666984558105,27.82750526345867,18.524999618530273,27.165246649010005,34.90543244089757,12.682000160217285,128880400,37506000,47760000,37487500,75156000
2015-04-06,28.343862533569336,18.851999282836914,26.993545532226562,35.66948318481445,13.539999961853027,28.379474012627323,19.010000228881836,27.07244955672539,35.86693119817076,13.850000381469727,27.67171199781327,18.468000411987305,26.58413850086125,34.493378377079814,13.166666984558105,27.702871192964615,18.5049991607666,26.739960745254912,34.63073365918891,13.199999809265137,148776000,61014000,33718000,39223700,186837000
2015-04-07,28.045618057250977,18.720500946044922,27.03870391845703,35.65230941772461,13.550000190734863,28.515232026334367,18.965499877929688,27.301716069367334,35.978529404667256,13.670666694641113,28.03894133086354,18.701499938964844,26.9756806521466,35.46344797249077,13.409333229064941,28.40840100803854,18.8075008392334,27.04515541706288,35.72098868857901,13.500666618347168,140049200,39098000,27318000,28809400,65218500
2015-04-08,27.954362869262695,19.059999465942383,27.236209869384766,35.55786895751953,13.844667434692383,28.132416817328334,19.07900047302246,27.368213810191627,35.789656531639444,14.0600004196167,27.814146531343606,18.732500076293945,27.09527454092067,35.23165231969785,13.724666595458984,28.010004515777172,18.732999801635742,27.09527454092067,35.59220858512407,13.880000114440918,149316800,52728000,28386000,24753400,94546500
2015-04-09,28.168027877807617,19.177000045776367,27.19551658630371,35.609371185302734,14.005999565124512,28.17248016063967,19.22100067138672,27.262511458019304,35.72955658276473,14.024666786193848,27.74515270337457,18.940000534057617,26.894293331648246,35.41192327878567,13.7413330078125,28.010005798237138,19.033000946044922,27.254572026203107,35.41192327878567,13.895333290100098,129936000,47846000,32366000,25723900,57003000
2015-04-10,28.28821563720703,19.13249969482422,27.221323013305664,35.81541442871094,14.0600004196167,28.312698100017467,19.356000900268555,27.28633208158112,36.01286238371052,14.109999656677246,27.878693892102373,19.06599998474121,27.04465834778427,35.54928721555118,13.933333396911621,28.032263697492386,19.215499877929688,27.272437129158597,35.73815190068438,13.989999771118164,160752000,51470000,26104000,28022000,61015500
2015-04-13,28.232568740844727,19.118000030517578,27.22628402709961,35.849754333496094,13.985333442687988,28.615385206586744,19.263999938964844,27.456048607430134,36.10729830229628,14.199999809265137,28.179153240111305,19.006999969482422,27.110162738822524,35.532120920065495,13.936667442321777,28.57086917622061,19.17650032043457,27.14738190135355,35.540707465589556,14.029333114624023,145460400,37890000,29326000,30276700,56373000
2015-04-14,28.11016082763672,19.25550079345703,26.786609649658203,35.75532531738281,13.830666542053223,28.33050127496176,19.390499114990234,27.123564161220745,36.0815420020864,13.965999603271484,28.02335999390115,19.06049919128418,26.586124782012064,35.53212098068288,13.699999809265137,28.26595676048305,19.175500869750977,27.123564161220745,35.88409402719498,13.904666900634766,102098400,51672000,47206000,24244400,45390000
2015-04-15,28.21699333190918,19.172500610351562,26.84913444519043,36.278987884521484,13.85533332824707,28.294891302452985,19.288999557495117,26.95582836787268,36.45068276250917,13.97266674041748,28.045617796712808,19.082000732421875,26.41888501644893,35.78107634064535,13.773332595825195,28.1346447764979,19.232500076293945,26.69628997264088,35.84975232695598,13.830666542053223,115881600,38664000,46962000,27343600,29286000
2015-04-16,28.081222534179688,19.302000045776367,26.972204208374023,36.193138122558594,13.779999732971191,28.288209503391865,19.372499465942383,27.057061851418997,36.34766316835813,13.944666862487793,28.06786908392345,19.177499771118164,26.70323656372324,35.90125784436026,13.752667427062988,28.105704991681524,19.184499740600586,26.715641688759465,36.012859994061486,13.846667289733887,113476000,41608000,31722000,22509700,24886500
