Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,96.93000030517578,98.08999633789062,96.0,96.31999969482422,66929500,138.35867856319985,141.169049065949,138.34882305195495,140.5478057861328,66435100,143.0,146.5,141.10000610351562,143.88999938964844,158699100,237.28074883436128,238.69953795471773,235.2650879547733,236.8306427001953,40234400,97.42801561346262,98.92767426782879,96.53417907850486,97.03075408935547,33078500
2023-01-25,92.55999755859375,97.23999786376953,91.5199966430664,97.18000030517578,94261600,138.93063463423644,140.44921115138996,136.87955949987148,139.88714599609375,65799300,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,192734300,229.43332655230378,238.06350250540547,225.93037643234288,235.431396484375,66526600,94.91535768313268,95.50132020032594,93.11775837133916,94.56775665283203,42330000
2023-01-26,98.23999786376953,99.48999786376953,96.91999816894531,99.22000122070312,68523600,141.178940100887,142.2439224000094,139.92659771489312,141.9579620361328,54105100,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,234815100,238.4060015669205,242.9657096243839,236.79151990336757,242.66238403320312,33454500,95.83899512609038,96.90166554616475,94.72666416473407,96.85200500488281,30114000
2023-01-27,99.52999877929688,103.48999786376953,99.52999877929688,102.23999786376953,87775600,141.16909142560513,145.182482507532,141.09020217222798,143.9005584716797,70555800,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,306590600,243.6310618794315,244.45297920647357,241.51754738385625,242.8189239501953,26498900,96.6434366363265,99.63282064646212,96.6434366363265,98.6893310546875,33879800
2023-01-30,101.08999633789062,101.73999786376953,99.01000213623047,100.55000305175781,70691900,142.94404030165967,143.5258315295515,140.863383580403,141.01129150390625,64015300,178.0500030517578,179.77000427246094,166.5,166.66000366210938,230878800,239.24745305758034,240.31400454491248,236.9871731308744,237.4862060546875,25867400,96.81228775121231,97.61673701280314,95.73968368433458,96.27598571777344,27226200
2023-01-31,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341797,66527300,140.71547141700836,142.3326633733732,140.30131415280843,142.28335571289062,65874500,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,196813500,238.21027910171549,242.61342664492787,237.72104048580297,242.4764404296875,26541100,96.20645682604395,98.20268315266414,96.15679628817142,98.16295623779297,29870700
2023-02-01,102.52999877929688,106.23999786376953,101.23999786376953,105.1500015258789,80450100,141.96778362091698,144.57106804774983,139.35464368271474,143.407470703125,77663600,173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210938,213806300,242.66236776319857,249.6878275342772,240.18682141552847,247.3101348876953,31259900,98.03383853662038,100.49685394457157,96.91158173066496,99.74205780029297,35531100
2023-02-02,110.25,114.0,108.87999725341797,112.91000366210938,158154200,146.82925275349945,149.07754375931228,146.10940902226113,148.72256469726562,118339000,187.3300018310547,196.75,182.61000061035156,188.27000427246094,217448300,253.2494929338685,258.9931497026044,251.71327646099442,258.90509033203125,39940400,105.07528520126132,107.11123839079693,104.88658425472231,107.00199127197266,69883800
2023-02-03,105.26000213623047,108.77999877929688,102.5199966430664,103.38999938964844,144374800,145.97134140477755,155.19131670929613,145.774125819744,152.3513641357422,154357300,183.9499969482422,199.0,183.69000244140625,189.97999572753906,232662000,253.9539715128819,258.51367868054353,251.5664848437929,252.78958129882812,29077300,102.22494486291488,107.07151484914603,101.87734382713276,104.06227111816406,65309300
2023-02-06,102.93000030517578,103.94999694824219,100.6500015258789,102.18000030517578,81945200,150.4482178700856,150.97084596204795,148.68310295478358,149.61988830566406,69858300,193.00999450683594,198.1699981689453,189.9199981689453,194.75999450683594,186188100,251.8991994997157,252.74067564788885,249.29644628810414,251.2436065673828,22518000,101.69857720610024,103.64515059717341,101.1821348832258,102.19515228271484,31999600
2023-02-07,101.16999816894531,102.41000366210938,98.08000183105469,102.11000061035156,119501300,148.54504029445562,153.07120329051187,148.54504029445562,152.499267578125,83322600,196.42999267578125,197.5,189.5500030517578,196.80999755859375,186010300,254.92266746149838,262.98531015234266,254.48234077073667,261.8013610839844,50841400,102.51296500106885,107.43898909076722,102.41365149635558,106.9026870727539,49010200
2023-02-08,102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,75878300,151.7399690202295,152.4302309897519,149.06765083879986,149.80722045898438,64120100,196.10000610351562,203.0,194.30999755859375,201.2899932861328,180673600,267.3200070611244,270.8033838180028,260.4804305117884,260.9892578125,54686000,101.35097370371372,102.43350370738915,97.36843956449569,98.6893310546875,94743500
2023-02-09,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,64622500,151.64138491373802,152.1837390894266,148.32811173185976,148.7718505859375,56007100,207.77999877929688,214.0,204.77000427246094,207.32000732421875,215431400,267.9070581968134,268.0832067953903,257.1438084833281,257.9461669921875,42375100,99.31501673753093,99.34481003021067,92.9886474435818,94.35919952392578,119455000
2023-02-10,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,52740100,147.60648709847575,149.46316214008027,147.3694580195322,149.1372528076172,57450700,202.22999572753906,206.1999969482422,192.88999938964844,196.88999938964844,204754100,255.90119177142458,258.4060915123102,255.04992121599022,257.4374084472656,25818500,94.79618010978967,96.08727835366426,93.60440294400885,93.92221069335938,54980700
2023-02-13,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,52841500,149.07800220373113,152.3469510828992,149.0483754519819,151.94204711914062,62199000,194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,172475500,261.87970954881627,268.68990399269387,261.4002353103959,265.4804992675781,44630900,94.09105138319008,94.54789958320347,93.19721465397471,93.96194458007812,50076100
2023-02-14,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,56202900,150.23348636384839,151.8630330104811,148.98911761787627,151.3000946044922,61707600,191.94000244140625,209.82000732421875,189.44000244140625,209.25,216455700,266.8013723543899,269.05185781059515,263.48432054830886,266.3121337890625,37047900,93.78316845750277,94.20028969972182,91.62803446223668,94.03145599365234,54726100
2023-02-15,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,47957600,151.21120146838675,153.5715611952289,150.98405804107867,153.40367126464844,65573800,211.75999450683594,214.66000366210938,206.11000061035156,214.24000549316406,181006400,263.20263513184307,265.566675446504,261.10343462754037,264.1835632324219,28922400,93.84276310807108,96.45475306225306,93.50509566690675,96.27598571777344,50169000
2023-02-16,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,56339200,151.6062554560653,154.39129073768956,151.44825113314346,151.8037872314453,68167900,210.77999877929688,217.64999389648438,201.83999633789062,202.0399932861328,229586500,258.98459912030484,261.6527244708974,256.9050365553152,257.1502685546875,29603600,94.7167258913076,97.01090015224685,94.09103649131777,94.85576629638672,42462600
2023-02-17,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,60029400,150.46065589718617,151.10258897284194,148.97925796607987,150.65817260742188,59144100,199.99000549316406,208.44000244140625,197.5,208.30999755859375,213738500,254.4429261393681,255.12955777223888,251.11756587840034,253.13827514648438,30000100,94.20028752420988,94.90542320133379,92.571521930855,93.7037124633789,34284100
2023-02-21,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,56580400,148.33728134701136,149.42364564911486,146.5694867858314,146.63861083984375,58867200,204.99000549316406,209.7100067138672,197.22000122070312,197.3699951171875,180018600,249.62656685950031,250.61731377289414,246.791685383644,247.85108947753906,28397400,92.36296567753287,92.46227917896354,91.09173467409758,91.1612548828125,33629300
2023-02-22,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,59534100,147.02379633351947,148.0904046122651,145.3350111943411,147.0633087158203,51011300,197.92999267578125,201.99000549316406,191.77999877929688,200.86000061035156,191828500,249.2440072512969,249.4892392663738,245.56552702514333,246.7132110595703,22491100,91.07186976029493,91.4790649768656,89.98933968584355,91.022216796875,30884000
2023-02-23,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,48467000,148.22867140254277,148.47557105445037,145.41402441253163,147.54722595214844,48394200,203.91000366210938,205.13999938964844,196.3300018310547,202.07000732421875,146360000,250.68593721432373,251.941523756375,245.70282157715738,249.9110107421875,29219100,91.29035364966276,91.31022089448263,89.14515341427997,90.26741027832031,41206400
2023-02-24,93.52999877929688,94.13999938964844,92.31999969482422,93.5,57053800,145.2856278870893,145.3646375819345,143.91286646196608,144.89059448242188,55469600,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,142228100,245.1927958731005,246.21295451715133,243.3682689978879,244.46690368652344,24990900,88.82735191404939,89.27426645106479,87.9732421781732,88.51947021484375,36585100
2023-02-27,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,47470300,145.87816880166045,147.32005405148948,145.62138356873174,146.08555603027344,44998500,202.02999877929688,209.4199981689453,201.25999450683594,207.6300048828125,161028300,247.64508387583098,247.99821854657074,244.63362779927607,245.38894653320312,21190000,89.25440979003906,89.54242425273972,88.72803382757155,89.25440979003906,27502300
2023-02-28,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,43959300,145.22635786930326,147.23118155565606,145.00908500057525,145.58189392089844,50547000,210.58999633789062,211.22999572753906,203.75,205.7100067138672,153144900,244.31977008171737,246.6936142975938,243.98624315080207,244.6630859375,22491000,88.71811217771574,90.60509913680653,88.70817855378289,89.44310760498047,30142000
2023-03-01,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,52299500,145.00908849876785,145.40412186804485,143.2116520085762,143.5079345703125,55479000,206.2100067138672,207.1999969482422,198.52000427246094,202.77000427246094,156852800,245.9775079191277,246.14426388843702,241.10229440260224,241.57315063476562,27565300,89.36365638021726,90.40645952118473,89.05577467248298,89.74105072021484,31111200
2023-03-02,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,55509400,142.58948505088003,144.8905915062189,142.11542689154663,144.1005096435547,52238100,186.74000549316406,193.75,186.00999450683594,190.89999389648438,181500700,241.84783196580932,246.60532438654516,240.92575713440505,246.32086181640625,24808200,89.0458443432277,91.64789283593468,88.97631656003954,91.36981201171875,32204400
2023-03-03,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,55759600,146.20408774818284,149.236022634522,145.50290119247913,149.15701293945312,70732300,194.8000030517578,200.47999572753906,192.8800048828125,197.7899932861328,154193300,247.38024412553207,250.744820108994,246.5954987021246,250.42111206054688,30760100,91.84653053055096,93.087968235955,91.81672966082834,93.00851440429688,35160100
2023-03-06,95.19000244140625,96.55000305175781,93.73999786376953,93.75,52112400,151.8827898611123,154.3616721188966,151.55689556759242,151.92230224609375,87558000,198.5399932861328,198.60000610351562,192.3000030517578,193.80999755859375,128100100,251.53938228865584,255.15900932631095,251.0979676428436,251.9709930419922,24109800,93.37597339821141,95.31262072930046,93.35611372922939,94.4783706665039,32639300
2023-03-07,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,49100700,151.79388801539042,152.11979733212814,149.25576768015293,149.71994018554688,56182000,191.3800048828125,194.1999969482422,186.10000610351562,187.7100067138672,148125800,251.41184575322433,252.77535010371997,248.5573565201222,249.3028564453125,21473200,94.32941012372648,95.01467861504145,92.88933777532736,93.21707916259766,27835500
2023-03-08,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,44899100,150.91492862836495,151.56674727343432,149.9470862905562,150.97418212890625,47204800,185.0399932861328,186.5,180.0,182.0,151897800,249.19494687006076,249.68541087859464,246.0265535659087,248.86143493652344,17340200,93.47530146328849,95.30269423163304,93.35612070908282,93.60440826416016,34103300
2023-03-09,93.68000030517578,96.20999908447266,92.18000030517578,92.25,56218700,151.65564226284476,152.62348469471294,148.36693703717327,148.72247314453125,53833600,180.25,185.17999267578125,172.50999450683594,172.9199981689453,170023800,250.94101481489335,254.60967605303648,246.78187459593914,247.5077667236328,26653400,93.40577517359714,94.87563316082465,91.2705008234345,91.6876220703125,28813500
2023-03-10,92.66999816894531,93.56999969482422,90.25,90.7300033569336,69827500,148.3472018339828,149.06814463866203,145.77943928176788,146.6584014892578,68572400,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,191488900,246.29140836322506,247.9687868907418,242.87778305422765,243.84889221191406,28333900,91.53864552759404,92.15440133504755,89.78077313404465,90.00919342041016,35941000
2023-03-13,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,72397100,145.97694231528436,151.2408445051467,145.86830586973156,148.6039581298828,84457100,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,167790300,242.6815851358712,252.9911481619017,241.04343714552314,249.07723999023438,33339700,89.47288359347475,91.93589903010675,88.80747488424304,90.48590087890625,37335600
2023-03-14,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,60912700,149.4038955086608,151.49759944522177,148.23853654610156,150.69764709472656,73695900,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683594,143717900,251.85323557231487,256.0908512385294,250.98021034956767,255.81619262695312,33620300,91.92597154460599,93.7136447693308,91.806798381047,93.3263168334961,36050200
2023-03-15,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,70731800,149.31504702106903,151.34949789320206,148.06079247647403,151.0927276611328,77167900,180.8000030517578,182.33999633789062,176.02999877929688,180.4499969482422,145995600,255.02167441477647,261.39770646973017,254.2663406895164,260.3775329589844,46028000,92.58146426998951,96.26605065899415,92.00543532668166,95.45166778564453,50622100
2023-03-16,95.75,100.98999786376953,95.61000061035156,100.04000091552734,84446900,150.27299535550645,154.5196720318581,149.7594399024329,153.917236328125,76161100,180.3699951171875,185.80999755859375,178.83999633789062,184.1300048828125,121136800,260.1519520817623,271.285492819686,258.2587678945706,270.932373046875,54768800,95.54104620710785,100.49687116053911,94.84584409797657,99.63282775878906,65492000
2023-03-17,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,87300200,154.1443976469308,154.79621636647911,152.36671707978053,153.07778930664062,98944600,184.52000427246094,186.22000122070312,177.3300018310547,180.1300048828125,133197100,272.9530086045327,277.9262903351464,271.0500060727353,274.1006774902344,69527400,99.5732424121574,102.13556420140692,99.41433474115614,100.9239273071289,61028500
2023-03-20,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,62388900,153.14693686632677,155.86283327756414,152.23833280571804,155.44802856445312,73641400,178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400,271.6974636851933,272.1879277131166,264.70344185731915,267.0380554199219,43466600,99.4341859333318,101.05301779031271,99.18589842033349,100.52664947509766,32960400
2023-03-21,98.13999938964844,100.8499984741211,98.0,100.61000061035156,58597300,155.36903302560913,157.42322503802845,154.59869218400178,157.30471801757812,73938300,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,269.63755976742135,269.7552663666927,264.379768827386,268.55853271484375,34558700,100.55645742962116,104.38008417201192,100.52666413605763,104.2013168334961,42110300
2023-03-22,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,57475400,157.32445173541882,160.12922799549253,155.85292447362312,155.8726806640625,75701800,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,150376400,268.1857090207041,275.680013304396,266.98897566413984,267.0968933105469,34873300,103.55575527784055,105.85986315524171,102.62219935716337,102.66192626953125,43427400
2023-03-23,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,57559300,156.86029458739586,159.54656410725272,155.72454710395584,156.95904541015625,67622100,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,144193900,272.63916062583564,275.6996515319118,269.9514271903419,272.364501953125,36610900,104.34034599156392,105.5718575582382,103.74445745321431,104.87664794921875,40797800
2023-03-24,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,56095400,156.88991856429575,158.35156031348998,155.89244937558198,158.26268005371094,59196500,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116312400,271.9525170784999,275.2778779537336,270.02990624154876,275.2190246582031,28172000,104.2708284512901,104.76740350878552,103.12870430362382,104.7177505493164,30393300
2023-03-27,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,46721300,157.95651005912973,158.77621864094067,155.9121738846932,156.3170928955078,52390300,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600,275.1503053082786,276.09198781080295,270.26527306825443,271.10888671875,26840200,103.90337141301279,104.04241182783166,101.23179508502922,101.75816345214844,31120900
2023-03-28,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,38720100,156.01093927220384,156.52449472162644,154.04561279409856,155.6949005126953,45992200,192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600,270.53018284762516,270.87351368720647,266.86149121075977,269.9808654785156,21878600,101.73829691402915,101.74822295932152,99.05678714399609,100.33795166015625,32057900
2023-03-29,98.69000244140625,100.41999816894531,98.55999755859375,100.25,49783300,157.39358278783644,159.05275625859912,157.37384166607825,158.77622985839844,51305700,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,273.6396390062714,275.7780845824436,273.10014063469197,275.16009521484375,25087000,101.57939095840531,101.78795157003168,99.96055902408595,100.69548797607422,28779600
2023-03-30,101.55000305175781,103.04000091552734,101.01000213623047,102.0,53633400,159.5268031814781,160.45514829132492,159.27003296644855,160.3465118408203,49501700,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,278.80915813894063,279.0347524055632,276.1116063138486,278.632568359375,25053400,100.21878845043828,100.46707599580894,99.09652389599678,100.19892120361328,33086200
2023-03-31,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,56750300,160.42549668949934,162.95374634284104,159.9020707098414,162.85498046875,68749800,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,278.3187257622944,283.75304559318363,277.6026375106462,282.8015441894531,32766000,100.60611500458978,103.1783703015433,100.34789383942677,103.01947021484375,36863400
2023-04-03,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,41135700,162.23283675470108,164.22777520589742,162.18345380758916,164.10926818847656,56976200,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,281.0554727089369,282.7720966657289,278.53451056340606,281.751953125,24883300,101.68864972791862,103.81399057809075,101.23180153908238,103.64515686035156,25035400
2023-04-04,102.75,104.19999694824219,102.11000061035156,103.94999694824219,48662500,164.53389938747162,164.77091335884026,163.06237234715022,163.575927734375,46278300,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,281.75194521809124,284.91053440736965,280.22170001439565,281.702880859375,25824300,103.6153575922124,104.85679528719108,103.32734313772123,104.002685546875,24420100
2023-04-05,103.91000366210938,103.91000366210938,100.75,101.0999984741211,45175400,162.69699871298138,163.00315186770885,159.79345641920935,161.72914123535156,51511700,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,280.3982640251811,281.67345840201926,277.52415228002326,278.91705322265625,22064800,105.05542649237262,105.37323425192203,102.9499529267833,103.75440216064453,28290500
2023-04-06,100.75,102.37999725341797,99.80000305175781,102.05999755859375,43808000,160.41562533913125,162.9142635361202,159.9909651957649,162.61798095703125,45390100,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,277.8086342608768,286.5094615754292,276.65114630640034,286.03863525390625,29770300,104.53897969967772,108.4221925782105,103.61534982080275,107.67733001708984,48711500
2023-04-10,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,37261200,159.41814841731897,160.0205841064453,158.09477004106023,160.0205841064453,47716900,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,283.69413777339656,284.07671400753975,279.279962407057,283.8707275390625,23103000,106.24720898582663,106.85302362121595,104.39994905536618,105.71090698242188,27067400
2023-04-11,100.80000305175781,101.0,99.01000213623047,99.91999816894531,60417800,160.33661250261622,160.34648306196001,158.5194199230912,158.8058319091797,47644200,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,280.30020580456596,280.5258300453537,276.2686056649449,277.4358825683594,27276600,105.82014926393511,105.99891659022042,103.9629557951451,104.62836456298828,26311800
2023-04-12,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,56735000,159.22063801456596,160.05021717246308,157.79849370413785,158.11453247070312,50133100,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,279.35850689315987,281.53616835496916,276.58246375618245,278.0832824707031,27403400,105.84993901307934,106.018772710828,103.62527734328293,103.92322540283203,24370300
2023-04-13,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,67925100,159.62553564766657,163.74381920430133,159.41813335119963,163.5067901611328,68445600,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,278.18139424423316,284.37104811494265,277.76942120916596,284.31219482421875,24222700,105.11500209869247,106.75370126589488,105.11500209869247,106.6941146850586,24843600
2023-04-14,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,51450500,162.5488419808256,164.25739832506682,161.78840194622364,163.16116333007812,49386500,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700,281.52635353888274,282.9781378461247,278.27948405144895,280.6827697753906,20987900,106.15781931069009,108.19378015639614,106.10815877215703,108.12425994873047,26578000
2023-04-17,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,39919500,163.04264500551295,163.33892759169828,161.99579292794192,163.180908203125,41516200,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,284.4004762454157,286.03863934058404,280.7023880930552,283.2920227050781,23836200,103.94309352521483,105.43281868126573,103.80404553968684,105.2441177368164,37571200
2023-04-18,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,39790500,164.04012619342146,165.33387789076258,163.5956947875371,164.40553283691406,49923000,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000,286.0091595266916,286.195538225493,281.53613062654506,282.87017822265625,20161800,105.76054615516696,105.8102066882632,103.35712486512638,103.7841796875,26596400
