Date,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD
2023-02-02,0.21671744640873408,0.0764871935290028,0.08080606258167611,0.15434646158087834,0.057805855724700074
2023-02-03,0.23308107376289106,0.07623529500066839,0.08571079778796015,0.16185097273947263,0.05948884095277796
2023-02-04,0.2300508906044753,0.0749229571242086,0.09253785200809722,0.16265837619420348,0.058019089896745625
2023-02-05,0.22500956258257115,0.07072053910343368,0.08353200335672886,0.1502997740394974,0.05468294736807002
2023-02-06,0.21906106651372131,0.06853592757034738,0.07731313419111241,0.14492587420285258,0.05149758871813916
2023-02-07,0.23484093050178428,0.07416826520592723,0.0847068802456167,0.16438385867879263,0.05617198931198352
2023-02-08,0.22541191473572203,0.07053880997025941,0.07879578886036612,0.1569551760512709,0.05346567613193753
2023-02-09,0.18481286915467104,0.058022998673828985,0.05760380002189694,0.12056387118112816,0.04237411806956664
2023-02-10,0.18480133498495926,0.056147843773689116,0.05665120304132215,0.10954683762223189,0.04107084451975499
2023-02-11,0.1933545937196502,0.05860207073463408,0.05978261265190901,0.11829148606625178,0.04390383375827644
2023-02-12,0.19759944812917313,0.057678522799827825,0.05922569356281471,0.1096042628244151,0.046574521709202156
2023-02-13,0.16374100492237492,0.057900813159868586,0.05925501179863349,0.10685854579451132,0.043741964759484754
2023-02-14,0.16675914999104285,0.06251122170306228,0.0626209126994296,0.12420615409022079,0.047930233434834886
2023-02-15,0.2053778458219136,0.08582602873057082,0.07668294681064197,0.16499193533751827,0.05626323312741192
2023-02-16,0.18261723356690868,0.07818079384670262,0.06630922320033003,0.1532388112233382,0.0497959919131579
2023-02-17,0.19842201360119366,0.08870552673662324,0.0729579839652727,0.17233358555549977,0.05336079978029539
2023-02-18,0.20448523546489544,0.08955091958017841,0.07579384537617043,0.1712992503114294,0.05462285922430569
2023-02-19,0.1957760974657497,0.08604722814852267,0.0710039080789775,0.16767566893331493,0.06013580746471136
2023-02-20,0.20209043948070143,0.09164967397086576,0.07403760843561533,0.17508769484417958,0.06556164179165602
2023-02-21,0.19492508850725526,0.08726166488192177,0.06721055421547825,0.15950957514126046,0.06057212581798064
2023-02-22,0.19732693937195273,0.08449667215752366,0.06750610241516766,0.1543430109567115,0.05746706481340392
2023-02-23,0.18953454390043573,0.08180047424125358,0.06447240205852958,0.1570797819239606,0.05633162739176855
2023-02-24,0.1776451665543905,0.073429130121834,0.0561870977341499,0.14217802715803102,0.05290054343450128
2023-02-25,0.17825227821548367,0.07317496243395466,0.055908638189602844,0.1374813442643426,0.050756993082912115
2023-02-26,0.1903842650632827,0.07748525280848312,0.05936737107110179,0.15350037705524072,0.053722339889905234
2023-02-27,0.18278621475229823,0.07705692712552664,0.05729604044031161,0.1512352339910848,0.05144173854854318
2023-02-28,0.17658307109194687,0.07286192751095649,0.055818263044303845,0.14131324110141535,0.04830028808999611
2023-03-01,0.1792115739905929,0.07843858346231725,0.058786029218215324,0.1613931473330466,0.05068832091861001
2023-03-02,0.1737784201451777,0.07652736201671728,0.05525890531858643,0.15576952454744214,0.04857748556615666
2023-03-03,0.15604894552912768,0.06409614236986266,0.04611627463095788,0.12849600413461454,0.0462077400978431
2023-03-04,0.15461977231604979,0.06399191376268609,0.04069125448126781,0.12771301065084134,0.04445726378023134
2023-03-05,0.1531443504418945,0.06490978879862991,0.041275034970777114,0.12685619085001826,0.044504800109792096
2023-03-06,0.15196142615305236,0.06484548867190826,0.04129945773456922,0.12787868321114576,0.04311428913543256
2023-03-07,0.15432587495285893,0.06249965771691959,0.03945040701209232,0.1259712974525788,0.04153474444261188
2023-03-08,0.14978186001532529,0.05689516092344932,0.03232290912023891,0.116253956396209,0.03415450155474021
2023-03-09,0.132221982486931,0.04175746668584687,0.019760618333422797,0.08295151395922312,0.029649766597046427
2023-03-10,0.13244852253864953,0.03979381456345288,0.01938446773370725,0.07963525113344483,0.03343591405130559
2023-03-11,0.13344264478735451,0.04476687407584931,0.021243273002676505,0.09829132759314191,0.033363876209886144
2023-03-12,0.15493517026744125,0.06187607521888608,0.032007815430003805,0.13586836916771022,0.041801049784798726
2023-03-13,0.19022855377217324,0.08459374418459681,0.03699071439969065,0.16728229777830067,0.04229958684808093
2023-03-14,0.19106993225886942,0.09072163135465311,0.04125548948023114,0.17537801587747198,0.04430021171382776
2023-03-15,0.18694943411599668,0.08658700447528445,0.02923546776399011,0.15886192280536254,0.03767471420007313
2023-03-16,0.2286634307721514,0.09414801862988714,0.036201760855791215,0.16620272101737693,0.03945371385930991
2023-03-17,0.2455800263790941,0.1206366162013584,0.04546164628791474,0.20642971415114603,0.047137585595933264
2023-03-18,0.23171533848322817,0.11551961778974829,0.037012698526859705,0.19567220160983118,0.045384330278866854
2023-03-19,0.24172179061937732,0.12750409665118523,0.0413190032251152,0.2040187502657193,0.048247734122531104
2023-03-20,0.23428157926187637,0.12447177947731525,0.03319492189956835,0.18648059083546592,0.04935287273066761
2023-03-21,0.23865963653423622,0.1290361284455142,0.04640205008537415,0.21141164864262235,0.05114094273534669
2023-03-22,0.21403496807512595,0.1193352532023132,0.03933073182975502,0.18731666429098998,0.04653610204174131
2023-03-23,0.22861964572013854,0.13080293097738133,0.04766732031834178,0.21477737041479145,0.049516030876428536
2023-03-24,0.21490025476797242,0.12141140327291788,0.040994136789607005,0.19231678910986422,0.04329173597005625
2023-03-25,0.21547584343126097,0.12142728738973274,0.03944063426681921,0.18942721087241404,0.04235193239058684
2023-03-26,0.2268784900136907,0.12700869984860125,0.0403517380272406,0.20056390866939072,0.04449239496500416
2023-03-27,0.19396573674103096,0.1174635238603326,0.03663409109174057,0.17954965009392937,0.04022726379640359
2023-03-28,0.19820667177249646,0.11889614901151807,0.03890082203164799,0.1995549632031403,0.04244927456592965
2023-03-29,0.19927291057745794,0.13096456495727749,0.043307274620475344,0.2066100412140846,0.045042605979257404
2023-03-30,0.2042739809876009,0.12744697492340878,0.0399316009744064,0.20651768376725005,0.042774463818783796
2023-03-31,0.20514077944055525,0.1324173070805829,0.04674646201142832,0.2167375805433191,0.04528150729904402
2023-04-01,0.20179665409974085,0.13166381519859932,0.06388372609699333,0.2138893671955721,0.04449288900935166
2023-04-02,0.19943226129104924,0.1292985654744277,0.05176355649018019,0.20755448982862496,0.04271751748829181
2023-04-03,0.18958672761971435,0.1247285436073663,0.09326331000589363,0.21264577928597977,0.042337381240664475
2023-04-04,0.19404961143145966,0.12894981310743792,0.09101612455653216,0.2338317596641119,0.044286393910983705
2023-04-05,0.19967912611755118,0.12906034735988853,0.08529555620715293,0.24713106160710302,0.04445389810311403
2023-04-06,0.19672794642254993,0.1275651457704819,0.06720811557885517,0.23450092515067938,0.043013581282972425
2023-04-07,0.19350772941946476,0.12624379671236746,0.059987785706299146,0.23195807074154412,0.04244620994708658
2023-04-08,0.19338891627321014,0.12648884412438338,0.05742061109467558,0.22632622609835712,0.04069178127469487
2023-04-09,0.1974941288416589,0.1307926324840618,0.062024920828024105,0.22977753186992217,0.04175626157692094
2023-04-10,0.20759755758917148,0.14553789303343362,0.06584025881869235,0.24786165672389898,0.044115346494548686
2023-04-11,0.21563217062463663,0.15204043153567093,0.06433805865889272,0.24122478584191004,0.052762095225558116
2023-04-12,0.20865198226884568,0.1509679263680419,0.062374210027324406,0.25116812148105555,0.05667363731076639
2023-04-13,0.21964986908017486,0.1538726033175069,0.07226917831194513,0.2832578612247569,0.058482750516871705
2023-04-14,0.22740295878888755,0.15484039986344023,0.07544699481349318,0.3143175257542233,0.059860478093739754
2023-04-15,0.23517010226749174,0.15297253245645442,0.07590864328526153,0.3111178173447455,0.05705436795549935
2023-04-16,0.26234891742438743,0.1529374477588744,0.0795676537491237,0.3207284446537349,0.062245114367464625
2023-04-17,0.24725505657860186,0.1432149936811543,0.08195407807014898,0.3054559820915161,0.0589948737997101
2023-04-18,0.253124941121843,0.15385569371512842,0.0881582790184656,0.3153302200467291,0.06018412345800799
2023-04-19,0.21553905740021556,0.13626239792954903,0.07320712527400092,0.25665457130595554,0.05152368043524134
2023-04-20,0.2067001319962543,0.12982003579293716,0.0636052665524463,0.25899072906747006,0.04937301275727104
2023-04-21,0.21364465401172278,0.11899422470531307,0.05027356771227648,0.22650131332459794,0.04571714634133548
2023-04-22,0.23257911341596665,0.12503328737048852,0.05490473884604016,0.23495670574278432,0.04789516400560553
2023-04-23,0.2300540820980364,0.12250729823893364,0.051106489510514,0.23071077660599498,0.046534697103128124
2023-04-24,0.23120453154011705,0.12176949410418891,0.05101855300183808,0.2239738376231692,0.04617421455719966
2023-04-25,0.24419374236018737,0.13050828933800257,0.053615045849280424,0.23234807647298833,0.04834426575636629
2023-04-26,0.23042642301349053,0.13179413914054317,0.05062529554819967,0.23228196080994074,0.04573688495690658
2023-04-27,0.2311113623245809,0.1435360797567688,0.054452863119544864,0.24701672240631706,0.05001520093403098
2023-04-28,0.2188281994659959,0.14204443463857208,0.054877859246844185,0.24133754883165698,0.054168338424608296
2023-04-29,0.21448816016079303,0.14101921090107739,0.05797019607511991,0.2470623047255573,0.05342652311739838
2023-04-30,0.24294609234228276,0.14124619231210056,0.053424522813409314,0.23589744813136765,0.05200602210725717
2023-05-01,0.22657798569891735,0.1280949727053926,0.051106489510514,0.22020392422020368,0.04858458745365194
2023-05-02,0.21415417315918645,0.13467448808142496,0.051072294001449026,0.23375644233661946,0.04971110891870357
2023-05-03,0.22197042084573854,0.13831376179589316,0.05328774077714912,0.24557385030101792,0.049520986758789375
2023-05-04,0.21775837722966768,0.13654202820578404,0.050200299420900346,0.23616957883726236,0.04754734906552458
2023-05-05,0.22330502506540256,0.14421303114179285,0.05494137299172824,0.27712495187231284,0.05198213043138992
2023-05-06,0.21566106204003127,0.1371778074363718,0.04665608686612932,0.24402784287340035,0.04853451914681028
2023-05-07,0.21352735262557593,0.13215471731977696,0.04595261299550199,0.23455460152660718,0.04800824612508186
2023-05-08,0.19951042488773713,0.1236566930049906,0.03560331214898188,0.2261672843851929,0.04320515469815738
2023-05-09,0.1968362892302798,0.12326013555566384,0.03723008296314603,0.2260138807108149,0.043311119491252596
2023-05-10,0.20062268838931568,0.12284658122859149,0.03744259012618595,0.22384961515316465,0.044404130854546635
2023-05-11,0.18799685990628262,0.11590960776769965,0.034655592441653255,0.20782755774108336,0.04149487351988027
2023-05-12,0.18966147575838072,0.11372229069823281,0.03556911663991694,0.2118510281198605,0.04423448837672477
2023-05-13,0.19421848063461894,0.11348867635930893,0.03390327304344187,0.20769643402274524,0.04406032230534617
2023-05-14,0.1961431192252689,0.11512594042753627,0.03441376704279425,0.2092271053429549,0.044402864865906146
2023-05-15,0.1986998415143491,0.11805341806665992,0.03456032182432728,0.21517687601276886,0.04462056859540795
2023-05-16,0.19475633128632613,0.11631022352159726,0.03622862225620618,0.21747022047443604,0.04329402092516343
2023-05-17,0.19971647219132677,0.12035591680187618,0.04155837178857033,0.2166808795462079,0.04486830095790607
2023-05-18,0.19122754724789254,0.11402635807725997,0.03822422776021636,0.2096554939432173,0.041955508118377956
2023-05-19,0.19032413060565884,0.11467339583020553,0.03817782086925545,0.2134457702887968,0.0419602632952226
2023-05-20,0.19354529945770088,0.11734842946995028,0.03852711006855555,0.21619872936942103,0.04169952367138805
2023-05-21,0.1858151661061816,0.11315072431899958,0.0347948131145365,0.21063363939375684,0.038963575549935146
2023-05-22,0.1908403126958202,0.11423937542954482,0.036885689235872654,0.2151715935757727,0.038690824472902056
2023-05-23,0.19865728826686863,0.11842244013766207,0.03655838416374135,0.22803011023168002,0.04071903090823651
2023-05-24,0.1847621412043851,0.10846988455454443,0.031358082558987393,0.20908716336285732,0.03740226418131431
2023-05-25,0.18256208231852938,0.11004937232974193,0.03170003764963769,0.21113001807019455,0.03755200593526354
2023-05-26,0.18651163958698375,0.11276492355866968,0.0319662858122888,0.21906445143979209,0.03798220277028961
2023-05-27,0.1878059302037715,0.11443013756321546,0.03611626298373816,0.21991198437557374,0.04226527392425867
2023-05-28,0.200058689886854,0.12802881797711974,0.03838788939567253,0.24775928820695087,0.04377627768330703
2023-05-29,0.1955400389244633,0.12423325589899115,0.03734244223561409,0.2415348308133411,0.042917991421174646
2023-05-30,0.19531495464173748,0.12374691391574527,0.035329748076461776,0.24430870664045784,0.045619804165992685
2023-05-31,0.1864756372999707,0.1183546489962558,0.03361747939024479,0.2349224551029065,0.04388120035160673
2023-06-01,0.18296505037394645,0.11388966303351677,0.03320713328146452,0.2307594261467169,0.04257684607978494
2023-06-02,0.18749775510622874,0.1186890227465135,0.03594284680178991,0.24648285546732657,0.04563401566042615
2023-06-03,0.18620671197411715,0.11674007652347829,0.03608696294670011,0.24130253138640873,0.045221079499790755
2023-06-04,0.1833384551205876,0.11723091318813056,0.035598434875735996,0.24063984114519138,0.04790604070069338
2023-06-05,0.13147550894033927,0.10204953762928726,0.0211919888384694,0.2131801574285505,0.040848045957919625
2023-06-06,0.1399268078544224,0.11856829909495226,0.030473858397761983,0.23853943343477596,0.042157008737170425
2023-06-07,0.09937199525430507,0.1085947756048854,0.02296775307078941,0.2203578816984602,0.035016917718839934
2023-06-08,0.10443040056631653,0.1104069613276521,0.024594523884953562,0.22521077988621802,0.03613067894472886
2023-06-09,0.10180234559659135,0.11009593373809756,0.028314609457076673,0.2230901370340837,0.029939353779109064
2023-06-10,0.06212289809003951,0.10306771388088748,0.009680013385567315,0.19243543094078414,0.022963586542421872
2023-06-11,0.055425660834436175,0.10406114756591073,0.00901318276001839,0.1927950626595008,0.022569690387772436
2023-06-12,0.04737609817123778,0.10364034938336791,0.008700536805796744,0.18899584025126676,0.021104323975324142
2023-06-13,0.07093220419410962,0.10382164213970663,0.009345383304176613,0.1877775143185993,0.020381838153210048
2023-06-14,0.059343639113970836,0.09495108292039173,0.006082068930575751,0.1568862487685318,0.018230255721252586
2023-06-15,0.056970287726862356,0.09999734464695553,0.008808009705628256,0.16212114383164294,0.01933474203646153
2023-06-16,0.06216984664005576,0.10838771479640608,0.010271127983726619,0.17997122264645488,0.021555776296456997
2023-06-17,0.07225328655947566,0.1104344312494514,0.010552026164896755,0.18364784139602192,0.022941003312131204
2023-06-18,0.07129315091763977,0.1084854632075744,0.010429894147155588,0.18133528419979644,0.02208183703350485
2023-06-19,0.06912103159822186,0.11423660443663891,0.010854908473235919,0.18729655695016617,0.024651033608513083
2023-06-20,0.07787459854720413,0.13073049242267626,0.012574502168712282,0.20630229665876482,0.02692633169258247
2023-06-21,0.08083199325598217,0.14971947406030994,0.01906937404347217,0.2408121167517408,0.029442947282075423
2023-06-22,0.06524807017523232,0.1484346061056494,0.018920362426535275,0.23450803940050474,0.026956236814491906
2023-06-23,0.07216955184683477,0.15718378710814968,0.02510257924768286,0.24145942828525185,0.02900782544246023
2023-06-24,0.057665585394247265,0.15554414478616846,0.021604791782653565,0.23559571021811604,0.026997690223024083
2023-06-25,0.0617631271799266,0.1547796562079285,0.021658514583483945,0.2441270589682702,0.028286798595059844
2023-06-26,0.05670164235658426,0.15244340372448067,0.01673669072205783,0.22979325138001533,0.025448274515957832
2023-06-27,0.05919394686773527,0.15710218463989756,0.01868099386307992,0.2403571029650063,0.026863271563290207
2023-06-28,0.04664023494095865,0.15037801034287285,0.011492420862965785,0.21881370608367184,0.02430216882419372
2023-06-29,0.051377643190067934,0.15438966622997707,0.013458708131157127,0.22727864096868983,0.03233027367937865
2023-06-30,0.06447262122657332,0.15474603337274762,0.02096237482150637,0.2555327776493615,0.03608149065438116
2023-07-01,0.07803053380277408,0.15600644240577427,0.02584514409940214,0.2525234925735325,0.035217739026654614
2023-07-02,0.07527568695289155,0.15634930368548383,0.024770396902305425,0.25701573663541305,0.03833284302648279
2023-07-03,0.07550373876471789,0.16233340468821889,0.025539804955659134,0.26328023830947694,0.037470558092912866
2023-07-04,0.06836797909560521,0.15810109485420726,0.026976052733951927,0.25673487286835556,0.03707672755352833
2023-07-05,0.06210822841788166,0.15515840948236392,0.022315581563150166,0.24764546020974504,0.036468172989612836
2023-07-06,0.04970250100833007,0.148401725111089,0.01741328499348921,0.226025510592266,0.0394490281574516
2023-07-07,0.05576023574275141,0.1532380677609005,0.018387884300013813,0.23369126388013567,0.046553015341200175
2023-07-08,0.056982577776628074,0.1526825818680581,0.019208594716355415,0.23192437390554504,0.04806911393258207
2023-07-09,0.05320485724043361,0.15132743542402854,0.018412307063805977,0.23104152532242667,0.0460039699628293
2023-07-10,0.07457179464933789,0.154044688522615,0.017943324483387535,0.2371649774086358,0.045861391851918794
2023-07-11,0.07945959503362171,0.15635133283776925,0.018050806482609677,0.23639012058184844,0.04901480744700682
2023-07-12,0.07116952253548597,0.15378971353758986,0.017523205629334404,0.23421865557377614,0.04854803589138008
2023-07-13,0.09404808007446136,0.16590383995687547,0.030801163469893283,0.28112098765894916,0.06493152682363801
2023-07-14,0.07882347997490369,0.15314649408195552,0.025969714753766138,0.25768183490049884,0.06780513577085526
2023-07-15,0.08415898531557425,0.152719062971512,0.03426966909666507,0.2549316874395661,0.07045864024181958
2023-07-16,0.06866870737483899,0.15219765810952784,0.028473375620505642,0.2522149812128424,0.07042920600592886
2023-07-17,0.07178069355242434,0.15104429231426714,0.029330720182535297,0.2480147195958901,0.06835980090367891
2023-07-18,0.06428026375062701,0.14781215818738835,0.02610160131799938,0.24311261806353185,0.06298404260301885
2023-07-19,0.06592393892567555,0.14845295575158524,0.029951153016513438,0.2401144090652753,0.0663345201372148
2023-07-20,0.06880871315816128,0.14709108910428786,0.03082314759706209,0.2407988254586539,0.0622987027402822
2023-07-21,0.0707458937585948,0.1483950921831883,0.03761112903488825,0.24118653077398694,0.06298308539209557
2023-07-22,0.06568530479309415,0.14686528591072073,0.03062041317929501,0.2317054935725948,0.05889858146860572
2023-07-23,0.06830017385521192,0.15035894067515831,0.034005859570637065,0.24017852251430022,0.05983657097898667
2023-07-24,0.06186077568467124,0.1402196594440991,0.039987780610640455,0.22650208012996836,0.054229870104200474
2023-07-25,0.059773510900196336,0.1407835237721845,0.058495358291772354,0.2292031520471956,0.053816370424231215
2023-07-26,0.06189039498456228,0.14220877415484878,0.049000981569439606,0.23423475848655445,0.06149689192262312
2023-07-27,0.0647093236656835,0.14059695085613533,0.04803369817278422,0.23011582083916277,0.06118235550101186
2023-07-28,0.06742147729029763,0.14180966390103394,0.047445040410028755,0.23513686240452952,0.06016051740152915
2023-07-29,0.06852108679986224,0.14223050572126034,0.05444796764751794,0.23734381346113193,0.061464192362373125
2023-07-30,0.06842864546882244,0.14131882723638162,0.049252561514790905,0.2305648279838292,0.057789505944575124
2023-07-31,0.06585025461819616,0.14081391741878213,0.04865900828000852,0.22865190418647613,0.055603761117932506
2023-08-01,0.07756376387169384,0.145792060721313,0.04920615462382974,0.23410640378760955,0.05672805938342038
2023-08-02,0.06470170887402898,0.13994085828385167,0.03985343721100337,0.22269386905878136,0.053275662044224355
2023-08-03,0.06574177183267849,0.14023936185822522,0.03839276666891847,0.22131425839654012,0.05121291110177977
2023-08-04,0.06650224315804665,0.13907098469982082,0.03790669543335817,0.21872356385235175,0.051850629721083445
2023-08-05,0.06922374729888364,0.13871389753527164,0.04345139076538557,0.22126241383344153,0.051197348704833605
2023-08-06,0.0689288141000634,0.13871086471626437,0.039982903337394265,0.2186360202392313,0.05343744612914383
2023-08-07,0.06709208156012975,0.14026056977243406,0.037921345451877225,0.21845343536047973,0.05296416708312741
2023-08-08,0.07324278954118446,0.14679478923293393,0.04174157891457245,0.22852802251885845,0.05759015905036
2023-08-09,0.07093791528785054,0.1445158766656804,0.04254274384036805,0.22800114202879823,0.05826508538458456
2023-08-10,0.0661104453300933,0.14304236300500173,0.04373716621980184,0.2267642849663462,0.05921426036777055
2023-08-11,0.06325641021980066,0.14268625768833254,0.04340254523780129,0.22549782069653695,0.05909206930563724
2023-08-12,0.06429619322287461,0.14289013294591213,0.04603077675890502,0.22611394881165187,0.06040283843453357
2023-08-13,0.06385534717808844,0.14140378980626767,0.041245716734958277,0.22276032552421582,0.05771611720064299
2023-08-14,0.06441660211590983,0.1428061085862226,0.041118707443971225,0.22447230371422627,0.0613583510803648
2023-08-15,0.057702147592411435,0.14014628267919754,0.03167073761259964,0.21845130534556206,0.056314567422894056
2023-08-16,0.04887562422044628,0.13491178980460944,0.02268197761637339,0.21102718094996448,0.05192492163983833
2023-08-17,0.024413525964045946,0.11215340688013975,0.008031258444234385,0.16889616748119857,0.04746488997615012
2023-08-18,0.019967467482390033,0.10528315543740702,0.013036150640480693,0.16052465505047403,0.045949285429115715
2023-08-19,0.02159468126959735,0.10580427665444803,0.01431607089196757,0.16350037109119891,0.04814912595854783
2023-08-20,0.020927491141995658,0.10684743547988479,0.014491943909319405,0.16886775308219543,0.047721082848099124
2023-08-21,0.009924957068112639,0.10611635154840793,0.011314109208990841,0.16273160610707654,0.045434344549608006
2023-08-22,0.010283468178135635,0.1050831857525058,0.011485104953096764,0.1510838325307295,0.04275623049458397
2023-08-23,0.02049355999992497,0.10955150999803698,0.014364916419551566,0.16692126024973825,0.04743919195063736
2023-08-24,0.024616353778516953,0.10654345537622478,0.012552518041543476,0.16017550300515276,0.0447251593276617
2023-08-25,0.02403779758612784,0.10526205661740706,0.012669754587257442,0.15772930867298623,0.04213368058063705
2023-08-26,0.02042925420422581,0.1048240870063844,0.012142153733982197,0.1554161550725836,0.04167919837815431
2023-08-27,0.024087237740766376,0.10573153263595808,0.012882261750297636,0.15932694766221062,0.04372876451207507
2023-08-28,0.024748772765742444,0.10591537819678487,0.0135344332579371,0.15756261370552133,0.04279896533064249
2023-08-29,0.03969128962739682,0.12402667510503101,0.02074499038522029,0.1845278357591505,0.04775138938104092
2023-08-30,0.034070733519722174,0.11922162067433006,0.01939667911560347,0.17593816720054772,0.04392329447390208
2023-08-31,0.020857754208131296,0.10396401008231221,0.014382023273474431,0.15518317404087772,0.039472124730697104
2023-09-01,0.015413710090827981,0.10250339135712477,0.01453835080028057,0.1491988545290976,0.03782390787357435
2023-09-02,0.01691449594012623,0.10326386526847747,0.013671215294197292,0.1521771265877237,0.03849533730015176
2023-09-03,0.016825330089320134,0.10438956477236283,0.012887157222324586,0.15186035076915266,0.038839361993754255
2023-09-04,0.018288629887054986,0.1026339989440117,0.012916457259362607,0.1496050909742151,0.03851826404565282
2023-09-05,0.016968779326221428,0.10227167525743558,0.014887639999580676,0.15099198628747518,0.04164666092620586
2023-09-06,0.018173316185494448,0.10197288803811894,0.01396188622064029,0.15051141232172732,0.03900644161652345
2023-09-07,0.02138868995712284,0.1074128271268947,0.013878845183991323,0.15586686622918428,0.04010108950171857
2023-09-08,0.01712269890164747,0.10367558681284039,0.014049822729316458,0.15186737981838122,0.038921512305411514
2023-09-09,0.016500581621705923,0.10356413616903509,0.013453830857910992,0.15152696083422285,0.03830239754356828
2023-09-10,0.013005588221238762,0.10285530745617244,0.008378109006911633,0.14512890722481459,0.03345691093607422
2023-09-11,0.001476569692014873,0.09537535029877742,0.006265266957187238,0.12237838828928022,0.03139419087140132
2023-09-12,0.010577057590193395,0.10286778783366984,0.007459689336621028,0.13661395958952732,0.03216583410609138
2023-09-13,0.013601081725947373,0.10728021220656414,0.008263311097820497,0.14204379361791292,0.03408086578863433
2023-09-14,0.012941030465521641,0.11075837559333884,0.010197850592960106,0.14866950322173272,0.035842643370695086
2023-09-15,0.01641357142883143,0.11152940982411241,0.011372745680628737,0.15378767346734984,0.037180399672073434
2023-09-16,0.0178538588782578,0.11107795616887056,0.010383487256194673,0.15154766457922358,0.037065156108576795
2023-09-17,0.02061553664418314,0.11069708646678267,0.008842205214693255,0.14724648285546732,0.035815617600998405
2023-09-18,0.019768167108170587,0.113155808109134,0.010061059457309535,0.1522893783738904,0.03915706338696665
2023-09-19,0.021982727692838766,0.11825923520115783,0.011753791752370929,0.1544522381216949,0.0406907237110135
2023-09-20,0.01675814075119303,0.11737548483375582,0.011560811881095978,0.14724435284054954,0.04177840865868609
2023-09-21,0.010209335941735453,0.1110707123134001,0.008424515897872548,0.13377937833725412,0.03843595162569404
2023-09-22,0.010864180028456294,0.11120404725550936,0.008876400723758227,0.13690670883982597,0.03827031553875269
2023-09-23,0.00978122787563579,0.11120206174090747,0.008817782450901118,0.13711242568058452,0.03841503965479764
2023-09-24,0.005602275008592561,0.10759861456463982,0.006951633973891702,0.13257413069618168,0.0380118840283541
2023-09-25,0.008888085603024176,0.10806394500325284,0.007479234827166975,0.13518084295255167,0.038132693310203004
